AREAKEY,STATE,Xcoord1,Ycoord1,Xcoord2,Ycoord2
42115,42,1573228.9815349006,2158899.71315936,1336010.7129268795,2070192.7776609801
42117,42,1714455.1557760248,2154972.102564523,1556653.5294066202,2014878.8013024156
42119,42,1318609.5030915092,2119427.529177312,1705108.054022413,2264242.051215449
42121,42,1593907.3902609327,2129333.228536812,1338680.7086297981,2018081.8969001882
42123,42,1703374.9142886742,2088665.7505935978,1276584.7190375775,2190596.8918202724
42125,42,1455098.1028765016,2246615.22830584,1536265.7344625075,2187842.8946682555
42127,42,1333229.5018817475,2117055.2547211745,1362515.4265134202,2167221.852636754
42129,42,1301678.5175436393,2068278.0095552348,1541474.3135662808,2079095.235507986
42131,42,1286060.733672991,2209658.676379839,1325252.8401080722,2106707.1711927787
42133,42,1531941.1759473088,2030866.2177928074,1597008.8852999862,2113626.617023186
44001,44,1982236.9068549108,2318748.341776273,1999593.4018951315,2327196.442401014
44003,44,1982204.2420667391,2367543.1594387437,2000071.3137635048,2351112.2474077805
44005,44,1996260.212770346,2340907.7223495655,2003499.7358226944,2301513.1659119045
44007,44,2008340.8235182378,2331742.4307763767,1981552.0018988154,2322238.7495668633
44009,44,1981052.272120825,2362878.0910632997,1991351.6299874878,2304764.594236015
45001,45,1393010.610696151,1338418.064289183,1259848.2341541215,1308965.6551378714
45003,45,1241371.767233648,1301273.9707924223,1457699.4681065986,1268914.5804997107
45005,45,1266057.1544170263,1385467.9098818712,1485369.2607293627,1367644.613546634
45007,45,1462547.9199973186,1392850.8711852974,1409583.2419180048,1307764.0942763893
45009,45,1347127.2089187554,1304349.885467847,1393807.488983299,1356039.7445484367
45011,45,1529553.9035704923,1349544.4974105,1331593.770395638,1333251.2338519034
45013,45,1363182.3121253853,1418300.570237381,1336475.3742773768,1407610.882537104
45015,45,1503353.4994722777,1402082.732400143,1197651.8639016685,1409149.9755557636
45017,45,1527390.251203288,1368947.0819400386,1366267.062767758,1185779.9677919024
45019,45,1361870.061418592,1245345.8066058562,1407968.9520167275,1188176.904923061
45021,45,1419996.7126725777,1158508.9643054777,1349872.2101117044,1401551.0067451056
45023,45,1370265.6203768197,1301147.7572339165,1253750.726465338,1352681.6347736681
45025,45,1318232.4837612738,1233159.982260359,1457930.6177335735,1188968.6006150541
45027,45,1366413.2334996706,1177636.529723217,1337589.7337587294,1342559.5721560796
45029,45,1359321.548433809,1401799.2652548498,1438103.7550004255,1223172.8908224583
45031,45,1221701.3317334913,1367988.2716376744,1446849.0450213773,1383190.97225519
45033,45,1486052.6621983428,1354124.8087158524,1304926.8349080023,1310989.9785717684
45035,45,1409718.199250515,1212101.4019295278,1434427.8037575814,1288921.2621606574
45037,45,1394277.5948049147,1234059.7425044253,1395751.0779011615,1146953.1357777335
45039,45,1447937.9027809873,1210280.4918233592,1413588.6079620207,1223430.9093969571
45041,45,1267794.465967029,1372865.4034777693,1422399.1265321989,1271193.9441863748
45043,45,1182747.9415983888,1397731.764060007,1545927.6065555022,1353118.5531901373
45045,45,1408869.7958237708,1311813.3650069349,1582392.5708355627,1345980.2467048496
45047,45,1421347.2788609683,1220721.6785386992,1539597.0414451163,1325017.0324036179
45049,45,1429687.89463147,1310388.4103966458,1447851.1917224568,1180333.0489673845
45051,45,1305100.7322624219,1278752.7034632189,1309828.4983894522,1276577.890741586
45053,45,1400867.629994457,1387866.9789377553,1250061.9663871687,1341636.4344581256
45055,45,1434642.1029199273,1295026.3855040465,1495929.452403483,1357055.2944532705
45057,45,1346256.2052517994,1360219.9380134926,1305606.479202094,1346806.8756606514
45059,45,1497807.427420768,1254774.1104716621,1428582.1469014864,1316017.3371013636
45061,45,1252395.9468907707,1356732.0094912332,1212728.1835199567,1417127.1178630618
45063,45,1492497.2960335908,1411137.1434909753,1399904.9613985717,1286053.1940707462
45065,45,1258354.03932961,1282548.5863953894,1492540.07110781,1283596.9177871048
45067,45,1451034.12562261,1406001.0173562453,1478225.7449185778,1285016.9241744722
45069,45,1487666.1170078972,1303716.5162776033,1285896.5044866675,1369745.0885721485
45071,45,1233145.7205493734,1297255.376598412,1434236.4119621152,1296115.2934489402
45073,45,1502800.4956782728,1361084.1909920601,1555125.4334942242,1364529.328313916
45075,45,1243812.7044103607,1291553.9751966412,1259938.197891249,1408124.120080702
45077,45,1374145.3496806463,1205113.6929316954,1483049.2619539576,1235341.7508697365
45079,45,1330833.8489048558,1394098.6384272675,1217633.871461988,1418099.039033616
45081,45,1472376.7991853044,1235595.7193820374,1278700.9184589598,1297933.5160978567
45083,45,1211131.08530234,1387868.8178159485,1372199.8108583177,1244874.0360840592
45085,45,1543190.6276995742,1309468.9611743204,1297177.6366920993,1339856.3149456717
45087,45,1408877.970838051,1413303.5799244964,1477348.2767882973,1349082.4724461725
45089,45,1388691.6979597774,1191310.5538551088,1425335.2926207976,1231800.2199420142
45091,45,1346369.5538881456,1287784.8054529238,1305757.9510134368,1239073.809516814
46003,46,-446684.9261724566,2559839.545580146,-152476.10857079644,2264687.141552382
46005,46,-41965.49753554212,2483786.8370312545,-63884.4479142247,2322848.765878008
46007,46,-356659.9313540723,2294848.8643752113,-480645.6580227335,2541196.923685334
46009,46,-484228.7648241557,2483803.0526417685,-270832.7605944051,2236450.7336895904
46011,46,-400440.48596137716,2405676.6222538427,-395913.6889547559,2345757.8782618335
46013,46,-156889.78168963717,2339966.3176508625,-450525.2693937207,2303918.898969053
46015,46,-517787.3344866395,2479454.5740812304,-465648.15532296937,2361668.7377158664
46017,46,-403179.79744410305,2351493.115855443,-171333.06590102264,2381743.4200506513
46019,46,-584530.2020735363,2560322.137647207,-326982.8768412488,2370452.8837617026
46021,46,-261459.1445551999,2320182.2549844226,-373551.2210673904,2322882.0394368614
46023,46,-90217.21534413658,2546134.8913463578,-74158.09659613669,2262980.935993395
46025,46,-611357.8001006802,2333301.0884192935,-309286.10722823924,2458482.1947633913
46027,46,-170510.07993751322,2226708.7200296354,-415349.1887302075,2343322.768497119
46029,46,-410771.3033381172,2556878.8898073854,-393853.9578744996,2354706.470954982
46031,46,-396483.4636368007,2363566.882119742,-316869.878522079,2308799.0300293635
46033,46,-537628.3007584863,2477721.9551675553,-605825.431039535,2300107.619296687
46035,46,-203854.30049932614,2490051.740948599,-591919.490634043,2567094.4119209466
46037,46,-47283.07203840057,2399614.4789883336,-305674.82031592086,2390860.0893626236
46039,46,-292212.40604512487,2305691.7157137413,-345583.2731563994,2323705.2985151354
46041,46,-265573.88540949154,2434021.812446896,-104664.97180167423,2531956.4992495785
46043,46,-464461.4413594998,2449474.1003568307,-412934.63487531175,2382115.6703550685
46045,46,-306703.3726001192,2551374.757972261,-114223.67890214024,2484060.3009332987
46047,46,-153758.1200566715,2437414.9436622956,-94417.23893681518,2450391.3979951255
46049,46,-489636.7226556988,2421030.9565815534,-482078.3454815575,2304237.739226791
46051,46,-103830.3079086782,2516377.337949458,-585951.3194275129,2541905.3255132795
46053,46,-390366.0689814157,2256577.0728500914,-78567.05875877535,2540450.15994637
46055,46,-433452.7482254198,2354230.230613576,-415348.99992669746,2468138.6873485297
46057,46,-334933.5969962054,2496119.4270272106,-209887.3065509267,2426757.377856699
46059,46,-290541.02472993126,2356445.514031835,-159238.18910420896,2391440.141576695
46061,46,-490232.08160883037,2240860.074765451,-460744.8696672194,2538566.7311673947
46063,46,-355052.690848046,2508381.5906069754,-173694.70582690404,2221256.3177042464
46065,46,-168116.6770204571,2356577.987247699,-616691.0126841173,2296114.6972093806
46067,46,-114257.55514732329,2460669.1825671718,-247082.8898359529,2535549.9107804615
46069,46,-458869.72777020745,2320687.1042922693,-81968.36768134637,2326531.7491204706
46071,46,-212361.30435542547,2384360.8784191916,-238887.5884230032,2317594.85657546
46073,46,-175858.2438104003,2250051.4955266793,-225785.1782645794,2476983.9190134523
46075,46,-555713.7108665317,2242856.9112843536,-130666.87002122751,2316409.43086452
46077,46,-410073.0821252271,2548001.085538486,-228241.2593071048,2403119.1017843476
46079,46,-559220.1247707228,2420835.6750422115,-471051.4656845229,2560179.832422913
46081,46,-378677.6050080825,2360723.5665645916,-266992.55451181246,2512985.346667718
46083,46,-111064.93557714717,2367149.2254791134,-355890.4065753973,2344058.754903886
46085,46,-497609.41754948976,2430697.8528169086,-437882.9154777493,2326885.9390595523
46087,46,-183479.82953242835,2221035.426156607,-619218.5017002273,2320554.784454265
46089,46,-635710.7135794322,2430324.5739233047,-429569.97475528857,2519864.7470735833
46091,46,-551042.0744879869,2261786.921372687,-299422.5009348423,2235760.8805217287
46093,46,-198568.0893888494,2282725.770590312,-395970.85924975306,2411354.272640797
46095,46,-232610.69266547263,2323207.03821343,-375666.8672464754,2314588.9723011088
46097,46,-503619.584056467,2389108.4483256564,-440452.1943597577,2368656.0207443032
46099,46,-607668.6952142288,2329872.4753053747,-597631.8285248829,2524521.6012403127
46101,46,-164041.60208551656,2514214.517510296,-405057.0763104841,2500331.0146373888
46103,46,-573152.2340207881,2429986.859522475,-263179.4018138634,2338479.172867328
46105,46,-143404.54737128003,2480069.1649704226,-78239.9847903041,2375330.223885034
46107,46,-525152.7864630835,2388170.2533870046,-327334.7013552414,2416960.184624437
46109,46,-99961.50709398079,2346818.562266588,-345677.93008052045,2392486.2095687813
46111,46,-180266.0832907959,2351204.1705473494,-594183.4553366068,2429580.2624062817
46113,46,-563038.6437181206,2370950.7734552813,-468415.4601732816,2247958.1089508217
46115,46,-366396.38893150253,2319041.180101467,-319794.9179317975,2461313.8846998387
46117,46,-469386.4510119158,2353105.2535464447,-416269.19921572355,2401543.364161004
46119,46,-509252.97886573325,2494332.8715995247,-163970.41911536892,2267854.250939551
46121,46,-215892.41141027305,2290819.3219390637,-434566.4127821881,2405176.577288646
46123,46,-325781.63019969413,2257757.650488834,-278090.2956691285,2537679.1057766057
46125,46,-487384.02111015964,2396721.403211271,-450736.3614063378,2480395.2496862705
46127,46,-110722.37463945372,2367399.5800344967,-367662.4028396416,2410862.4789216
46129,46,-138361.96565704414,2373120.9666148806,-530291.122809227,2471051.59517579
46135,46,-97807.85593202896,2335126.0647814237,-116651.02300582174,2483522.9339944115
46137,46,-387817.12903022015,2519492.7753014853,-494180.6732089002,2376140.537058075
47001,47,946417.4888511361,1389011.298571669,991793.9772402092,1456959.2611763112
47003,47,1084216.0129456413,1531269.3249248096,840752.7550757306,1388698.079824647
47005,47,1166416.935835398,1560443.1298831375,820863.5710660585,1485474.9078359914
47007,47,1109420.4243418411,1476323.9727700762,1079207.8969482728,1571799.8306144462
47009,47,576472.5654281224,1400558.975920857,1159652.7350876194,1502954.3291216518
47011,47,960669.3358319667,1417272.2722276696,1021954.5110594172,1560858.0535331878
47013,47,1100195.4352466122,1487790.691354915,1044651.6314683675,1471094.188384261
47015,47,712745.3426857922,1414391.3480333814,1031511.6882205223,1544345.4227861525
47017,47,1049099.37633977,1560101.2499010954,1100004.9562176939,1532396.0653717332
47019,47,1112212.176504665,1512137.0393567379,925319.3600574649,1404296.1596585915
47021,47,545914.6205485611,1412771.807260154,909855.5870589106,1430293.8012485132
47023,47,581307.8412454874,1509565.4779771636,596493.2757582575,1513310.4834229636
47025,47,768414.0396265466,1410227.3990812614,772990.6421156222,1515808.2099450454
47027,47,542926.9480856378,1365582.3837432545,567858.2053989393,1350749.0137301728
47029,47,839267.2028414012,1443411.4016897231,829759.2626976356,1453882.5179105625
47031,47,791665.8874936274,1441080.2146813176,862862.9150181415,1516346.161321288
47033,47,687479.5696888003,1454931.5213933147,1179870.7622967064,1554886.7593474428
47035,47,890963.6776407955,1496932.954506089,1128302.6079907548,1539403.1271899557
47037,47,941488.7821957229,1539207.7389402543,768518.8256110612,1386771.0255389244
47039,47,785361.8585273622,1388183.6399721818,592755.0080228341,1381594.49664249
47041,47,1106848.1013193713,1515818.1611113166,851376.2495534027,1377689.2688843245
47043,47,733852.9109303774,1392533.6976861116,829096.3487022005,1405892.3703139422
47045,47,1001755.4947526285,1493965.520943379,847833.142262079,1547640.3149379904
47047,47,1087661.174682163,1555100.1664300421,1210630.8655647878,1570574.9486206628
47049,47,1057261.7274839832,1540430.206402354,662394.371699926,1515335.6519040726
47051,47,782215.0628614047,1520219.8839089726,770014.0623895379,1400120.968217481
47053,47,863549.3466097096,1554538.4322353937,1019207.1052109002,1388648.9993791888
47055,47,961649.1087305512,1543611.0032655918,835488.3346740928,1458755.3853360002
47057,47,787352.9021918325,1403957.295610406,942565.4784306206,1490107.0348790744
47059,47,971667.9644318948,1470001.2820215188,868077.3517431442,1450787.2332060072
47061,47,977446.2503271498,1549153.5847626305,837312.517941691,1472855.7119549033
47063,47,797061.1161592903,1514221.8536351833,534186.4046750366,1344382.6686289825
47065,47,692259.9677245544,1418696.965987748,597120.4209240009,1509376.4110910771
47067,47,977855.4693700653,1498603.5363332136,972244.0202738042,1497615.8037950576
47069,47,1028910.2338007105,1532115.4848873862,1042561.8144662183,1436574.9094269837
47071,47,837771.4523705018,1433610.7813325902,545442.3616454378,1347878.5690302388
47073,47,994475.1215672954,1498548.3688410965,793327.0758566561,1483365.8031239917
47075,47,1075178.0347904381,1569726.0446818094,884423.4740731183,1474180.4807233948
47077,47,952214.1387197328,1494959.4093854786,654869.1042531403,1353271.412640383
47079,47,613504.3329093715,1489490.2499871978,666642.6039412369,1472551.504114935
47081,47,682907.6998618054,1444434.2033400848,953175.0685561365,1443832.201255674
47083,47,836721.1115615531,1400405.343851197,761100.1115113319,1411899.7028968465
47085,47,946405.9286497645,1438297.8249481078,763132.4721422805,1374936.5904328881
47087,47,977497.533857682,1439135.8034139057,628519.9687033604,1405106.452908527
47089,47,965342.1366833608,1433595.7170949897,924624.7180360107,1539005.9014926173
47091,47,861894.3525223474,1510050.6163146934,688627.5419463294,1413427.5759460698
47093,47,1092040.600240658,1520351.0531062013,593201.0896854845,1489713.3413169412
47095,47,950116.4305649479,1444838.5475657526,616074.488778571,1352533.1306293518
47097,47,774384.0813903165,1448132.669091792,617476.1665293018,1477832.0335305212
47099,47,966013.741979481,1489028.45765258,840044.1938483778,1369984.8543000617
47101,47,967062.8913414422,1385200.4226570388,866870.6509047569,1547844.8018945698
47103,47,875699.0754449358,1504364.123223207,1167449.4570115404,1555552.5731315326
47105,47,606200.0958164928,1454816.914632966,882093.5949449993,1407538.037931972
47107,47,651905.3755167008,1476593.0785576215,836127.0133442215,1384002.3732369205
47109,47,754031.7265808668,1467423.4446549178,596145.9206188626,1460592.5410381074
47111,47,1147070.6307405494,1553943.1497544553,964943.2831747206,1403573.347061504
47113,47,1029579.5866056858,1549049.0676432867,1031472.5628189733,1541340.6378177998
47115,47,765273.4059916558,1521110.3926199232,573822.4404717837,1394402.628296155
47117,47,1041783.1628699396,1407397.943497721,568509.771122772,1478157.550836077
47119,47,882949.761468207,1522226.9421415036,685943.4396179308,1361653.3221574004
47121,47,657405.0405696752,1500146.5026341446,715832.6710171185,1418446.6890897132
47123,47,549577.6099132797,1364332.2390079054,781502.254010852,1529296.1506451077
47125,47,1047249.3642056242,1539406.1649786138,1070025.6997120068,1466474.9771661796
47127,47,784007.6324854011,1463704.9654033738,1062956.1411508778,1492109.6066993915
47129,47,552335.3337072837,1393807.4017695792,611997.810419709,1365986.4192955329
47131,47,964006.0875978984,1524238.929663708,1077070.2786302287,1501744.7361047696
47133,47,752505.5517434027,1361508.2526472278,592898.8344534601,1363395.0346252348
47135,47,575284.2461288994,1383850.6828406914,681866.1384857781,1393047.507245742
47137,47,600538.5581671587,1480999.9716239946,1214251.1259882092,1549406.2469133397
47139,47,691639.2261074128,1398252.2746946244,702547.933679288,1359928.802906068
47141,47,931074.2765840262,1377175.4919482018,751043.0822588967,1512729.2169716333
47143,47,738504.1266099439,1537880.8522023621,1085762.023640759,1499076.6541530134
47145,47,836961.0038254844,1369802.0689690085,817441.57510021,1460582.7337754546
47147,47,916665.561197313,1553310.9745130162,735431.7513722155,1414710.1082557442
47149,47,927265.6390722946,1486918.3078933505,675011.8548094345,1443574.7824638605
47151,47,1055178.9610231265,1425816.2804665898,1094234.4379727491,1499079.781801886
47153,47,638275.6548869604,1367046.8688255998,913178.4216583525,1463524.8105251426
47155,47,1054917.1729496606,1446924.5476093737,1013831.3298061676,1469381.4792463207
47157,47,805316.5550574863,1410474.4943024458,917737.7249092483,1521884.1289818094
47159,47,850012.2597476079,1393410.066923345,1081161.0683069117,1508184.3816026375
47161,47,991398.1027625329,1549268.3340552808,841097.9361210089,1432911.7640299152
47163,47,907757.6146424972,1502251.1728581702,731308.2278628789,1477427.581970924
47165,47,1005106.1475023932,1403355.1027179225,614480.523999109,1506886.7636839855
47167,47,1123207.2583280902,1475240.3594295243,577565.327724525,1418140.0001356413
47169,47,777624.4787024942,1506432.7146829995,967911.5349890228,1527402.8184467566
47171,47,664771.247215558,1376091.9518191929,1009377.7129202891,1420673.175541058
47173,47,583035.4935074972,1393005.4890745522,535020.8512867669,1365504.8918273197
47175,47,785832.4315558657,1456233.0275138982,997799.2854812702,1558794.244160337
47177,47,1046364.4634372971,1489961.6782510316,632995.7769142591,1513166.9594240657
47179,47,629921.0406039847,1377410.5017188047,817031.8170896852,1410095.7658649723
47181,47,807263.9780547539,1517627.6549384156,1111313.7521889014,1533865.000097376
47183,47,596371.370915568,1481477.8223536327,666440.3038236852,1506803.1801313271
47185,47,1211580.5250253924,1540807.1814334164,1119650.4300471828,1514227.0424049497
47187,47,733330.5031887942,1376156.2424903875,650325.2612356454,1476937.2566711556
47189,47,863911.5015849255,1531262.229215269,824663.0055439773,1535725.3590744813
48001,48,-527320.7066027793,1175958.6713417992,75939.2574868016,1034796.1631013831
48003,48,-546747.3325917756,1295593.497751385,-80151.6094340079,859722.9351768459
48005,48,-499638.50396379223,860413.0738296094,127821.89219897473,986260.963371631
48007,48,-599320.8557709258,1084982.2954352447,-172512.81036858528,772683.8354846092
48009,48,-733883.1898571631,716857.7179874831,-718554.2153313702,703913.1659029344
48011,48,-561077.3373279378,1025735.5602572195,-349275.42586437054,1208477.736070091
48013,48,-161180.31763427914,1120449.3144340501,12093.491627815994,1108863.4937864118
48015,48,181349.7676496103,862053.4620758754,93872.31779627455,990055.0442644064
48017,48,-383004.9683120556,988278.8526420301,-916835.3576743993,995232.2976106531
48019,48,-470273.89186550735,1041527.9514469173,60059.39308814728,740922.904524914
48021,48,-517475.3508052129,844285.1855645033,-605863.1912807822,1150541.421794149
48023,48,-473348.23851346073,1025263.9544897118,-256171.34420686145,584883.7697850266
48025,48,-448795.1439430419,1063358.7348705973,-864315.9636339115,946692.5657246269
48027,48,-499153.61173910997,1460006.5583465344,-230311.91344742803,1160870.8280219021
48029,48,-223266.3440660115,1193457.9450045228,-163230.5078202918,1092611.516652721
48031,48,-59368.14418980153,884616.6468494748,-7969.620579581824,1051424.7364602317
48033,48,-528445.8408181646,928370.3096007501,81215.301475415,722481.9605174912
48035,48,-709271.4250586925,848282.5615572447,-525593.4824253069,1248852.4536361464
48037,48,16605.375948640052,1123697.5167538216,-236034.37983081955,501127.2936034181
48039,48,-812244.4393365912,841924.8233772231,-828107.4798934746,913907.8737984536
48041,48,-332029.9164518801,697052.5394667482,-217332.3904128233,349734.81294980936
48043,48,-115659.50271289237,1116521.8224307424,-67581.52063856076,829796.4285670307
48045,48,-696095.1606164752,983103.7371584689,-18486.920304253348,821553.9813130628
48047,48,-409966.2619710594,863722.1725225821,-588772.0584497119,1466476.0952612283
48049,48,-108492.85012733017,1067187.4992194544,-173867.15024184063,788243.6213436995
48051,48,-380129.7819099749,933078.8700249818,-648811.092516579,1061669.3674859472
48053,48,34260.97463845182,663497.95051541,-550389.1047145205,998623.7601052349
48055,48,93173.47409998486,740675.5156116937,43908.624470920186,642522.8182439542
48057,48,-186713.9448560241,707864.3663379918,-919456.5804586834,1024140.0046943823
48059,48,-597308.8264601408,1497369.7113355706,-261327.10569486592,1128054.381367208
48061,48,-264742.7138368164,919949.8368602464,-227015.5279036488,1068375.889543354
48063,48,-166240.6527969935,811003.2517829286,-58954.895137617714,1200536.9668997424
48065,48,-690973.6511865514,752043.5746378746,198665.9341703402,804396.9397524621
48067,48,-156605.65109475842,428502.4843901803,-299838.0686100427,1038440.350388917
48069,48,-67917.72316920257,885925.7833289535,-125760.65672888269,639838.0708392046
48071,48,-491984.3731698421,1206606.4472963389,-335935.024721185,1203346.47191454
48073,48,-349563.477014267,1245802.9150971374,-315180.89739716426,1017016.243291615
48075,48,-513830.81135284447,1173014.0748217357,-258072.94343033573,422795.6850858821
48077,48,-97240.38427637203,1036763.2933974388,233498.6827952289,889149.5305749332
48079,48,-740563.6166106295,798939.936973125,-86901.00433535106,1104529.1659249358
48081,48,91658.30100145214,1069414.485296697,-450843.7395273425,1304813.661744728
48083,48,-751781.727752423,799828.5538578327,26940.501593433903,920386.7718855779
48085,48,-420267.02646936476,842425.3526388428,-180037.17782393703,781717.3263489918
48087,48,-144192.44372020254,995143.2867586204,-369452.4189597971,938943.8909777742
48089,48,-86572.82731929142,1021063.2281444067,-143075.74626369996,967152.4253368459
48091,48,-616755.3776455877,1466525.746870747,-265600.90739106096,1170073.5728282875
48093,48,-164495.50476893398,792031.0268471697,-519975.72806164785,1128597.3332198774
48095,48,-304313.61660211417,750963.2825020881,-625322.1223980461,1387532.7763768276
48097,48,-214461.26462572883,908468.2468934547,-313752.73825859465,584031.0600104857
48099,48,-334171.417625098,629281.094543669,-529823.5713483905,1286000.9388954123
48101,48,-408633.23734009406,912664.8990203866,-343306.36088894133,1197951.4937129084
48103,48,-231080.33394179842,782884.0730409236,-655469.7211133556,749770.9954951067
48105,48,-554686.7170160579,1209027.6629659878,-253909.30272328644,963498.0477752242
48107,48,10914.651898213779,634311.2776886593,-145030.1383794538,800287.4243875905
48109,48,-375389.3317057282,1492884.1260776815,-300876.0894037726,1216105.9433266679
48111,48,-440792.65328414855,903966.4956826958,130303.9467278258,1090492.0066277764
48113,48,-707139.6737955264,711955.2297938545,-724995.3666200613,820375.5415968515
48115,48,-322580.9566474372,617799.0804136856,-154081.60157232557,1135332.68814756
48117,48,-623475.6192625657,1386757.9556477747,-618632.8130096185,1035837.8300183036
48119,48,-262898.3681696757,837329.9580946619,-315217.79992493626,583562.5150113283
48121,48,-324117.590028772,853526.5340501404,177617.51499846973,742451.902736803
48123,48,59960.35759566468,916845.0512258343,-400072.73333874193,1131497.9704010594
48125,48,-427121.3438252973,683380.5332790501,54975.884593391325,1175534.0034122183
48127,48,19107.290077079902,659309.854495965,-514946.00927476835,835687.5099765371
48129,48,-208714.9370472493,490622.0113540805,-110621.36343056918,1059024.5343185575
48131,48,-105961.69464601798,1074156.4680281938,-574279.9055347536,996818.314352027
48133,48,25037.04406335042,928191.0424799033,-245308.67098805506,498173.668893832
48135,48,-52646.74247310613,822866.3013739834,142738.05612485437,1076457.6880676108
48137,48,-177871.1305563805,657447.708474807,-132267.15034858196,1139928.1832167967
48139,48,-89670.79261424497,1144481.7578172097,-425016.5782100975,671875.140506343
48141,48,-111371.70458379318,1166337.7325865335,-249771.92661248916,1143466.3045812054
48143,48,-625799.5347036638,1157656.9311000453,-579476.8219856031,1507755.229634565
48145,48,-332142.47610961495,668897.6949536917,-395222.2626479183,712351.1306067673
48147,48,-201467.9302844695,1176352.3644172726,-341822.9303616227,966626.139308187
48149,48,-433056.1091208062,1003552.7830399999,-174440.76883505122,1043341.0511742836
48151,48,-63321.384254821576,671783.0646820477,-169510.64407083846,1080299.2048467975
48153,48,-447213.5075237438,719323.3191445515,-624050.1169554243,1196140.2765384312
48155,48,-585653.8124069504,1009835.6662291836,-401456.34481803933,1055264.4873669457
48157,48,-151984.4800844005,966114.88728285,-59063.149590847315,578778.2031625968
48159,48,-191425.5758216579,1054794.2991739812,-286155.242913062,662724.7287999777
48161,48,-571377.8584987398,1426932.0673879301,-729753.6350918331,796575.9298141752
48163,48,-343166.5811478571,1212372.2223564081,-63420.33365718613,1141686.989901632
48165,48,-104839.55307397665,952835.8667691168,-438671.31968928105,1307006.7682477776
48167,48,-555022.6844386094,1221699.188624133,-443530.078792398,1124557.9805500428
48169,48,-573944.2627646385,1100662.4445069171,-581738.3856009389,1231257.213615152
48171,48,-415235.4871346222,1150656.8451877031,-146069.67440139782,983099.225501064
48173,48,-692175.8912499966,841210.7636133123,-21201.415524833254,859648.6441455038
48175,48,-151386.1011707132,444156.7285176718,-812091.0505845147,946959.5001086269
48177,48,-375656.1065962586,758963.4667444752,-248760.29659608717,677637.8620601939
48179,48,-144966.79665598297,719852.4579188501,-544731.1175367888,972245.992404787
48181,48,-356648.95673889364,762784.097796401,-630077.4959526827,785498.2966448454
48183,48,-426355.82080859004,1282879.6760095365,17691.100006308756,637452.628559593
48185,48,59400.53949476336,673809.9770671085,-626020.8487980836,1282891.7250279947
48187,48,132496.1950866836,1105728.1551063808,67482.0457794331,1001686.7351523741
48189,48,-254227.06023191835,813578.0234576905,-497377.52207895083,989988.0748968929
48191,48,-619523.8581194766,1368064.8666654988,-858208.1051835695,985422.9563427765
48193,48,158103.32003852143,1109069.3260871368,-51677.18354648899,679999.2281448239
48195,48,-117082.05591470376,1085038.3007239872,-292545.38121785875,678584.157088404
48197,48,-451213.7190851775,1205670.5863672025,-86503.47895333264,1034309.5842808448
48199,48,-10516.891569693922,1133457.2512206787,-80088.35272877116,964257.2349308112
48201,48,21269.9267727274,949707.9166103831,-409385.92852356646,1050806.0823493386
48203,48,-262151.19123590353,660545.1168383874,-417343.12441151997,631039.6970190476
48205,48,-80760.08690070536,801690.4572894626,-450311.1030336097,1278165.3625305914
48207,48,-428112.85136020964,1208891.7095391005,92896.55594190815,1124950.6360051846
48209,48,-161849.61128340173,1190459.9114466887,-222370.50471116323,572057.5008467468
48211,48,-542909.7704723742,867584.2564204001,76656.00215659314,1031499.4880897226
48213,48,-274497.38456133986,1146416.6836166051,76994.31330405478,980091.2857421424
48215,48,-659465.443853126,847348.0124837294,-785813.3684180022,792235.7531870909
48217,48,-198375.7148686404,343732.02689843386,-645712.2430032487,1134334.2965298912
48219,48,-622166.358889858,1286566.2991687441,-624585.0036070452,997689.7245220656
48221,48,29626.565422468702,779547.7297510334,-379318.3430073584,1480762.3826911494
48223,48,173301.40627345862,1042259.1781113597,-280972.29761969135,855933.5133539146
48225,48,163195.50463604112,1159219.0032476522,-191673.0427770787,864880.8899351677
48227,48,-385966.05795184465,696803.3281096194,-196984.96623191726,868897.1532378731
48229,48,-614319.4114743453,1364682.4455591172,-487063.1925420217,1344670.1826465856
48231,48,-544094.4179352047,1490425.8425073388,-86774.989775363,1044702.4723146447
48233,48,-801118.501180148,873221.3950949471,-727222.8668432413,747525.7852120511
48235,48,177182.0731305424,766242.390079984,-44913.831006931374,782562.2576366308
48237,48,-117858.70989933726,892051.0556347811,-86886.7674624772,553657.7104708442
48239,48,-293365.5634146881,464895.40142436756,-425772.0357267157,977330.3237581052
48241,48,-289042.26992453646,415838.25888919726,-536377.927305392,1045190.9240888334
48243,48,-981260.2167698113,1044755.5564856402,-296898.16474334255,892083.7726871945
48245,48,72608.5302088079,1086293.5049300366,-574747.3629932706,844180.1278105433
48247,48,-415291.3507096609,1290953.212446183,8103.600924022379,1152088.7521581985
48249,48,-704506.5067916112,966409.5892332573,-375262.13056728255,1365992.728304995
48251,48,-302323.017074805,1248312.8295264016,-508473.7884943417,1098067.871314825
48253,48,-170777.4095421586,669993.441587503,-45517.71445275133,1067432.9886019307
48255,48,-628196.8865069302,1371490.5440934151,42422.940797472955,1113188.5564350383
48257,48,-608486.18420498,1471729.0300179303,-100631.7241091876,1046448.342882832
48259,48,-821027.563344798,881716.9754576257,-260800.59675481543,1226827.7442918522
48261,48,-74967.38536969537,965069.8921637224,-153841.01614132442,706399.7016529308
48263,48,-86830.72024917346,716062.1746008035,91106.24833251373,739296.5931860191
